type,t0,adc0,t1,adc1,t2,adc2,t3,adc3,t4,acc_x,acc_y,acc_z,t5,gyro_x,gyro_y,gyro_z
mpu,,,,,,,,,1484659356,-142,16674,-32768,1484659356,67,73,-48
mpu,,,,,,,,,1484662287,-142,16674,-32768,1484662287,67,73,-48
mpu,,,,,,,,,1484665174,-142,16674,-32768,1484665174,67,73,-48
adc,1484639085,-0.2135000079870224,1484648680,0.3868750035762787,1484658145,1.9997501373291016,1484667697,2.0581250190734863,,,,,,,,
mpu,,,,,,,,,1484668127,-142,16674,-32768,1484668127,67,73,-48
mpu,,,,,,,,,1484670581,-142,16674,-32768,1484670581,67,73,-48
mpu,,,,,,,,,1484673438,-142,16674,-32768,1484673438,67,73,-48
mpu,,,,,,,,,1484676343,-142,16674,-32768,1484676343,67,73,-48
mpu,,,,,,,,,1484679242,-142,16674,-32768,1484679242,67,73,-48
mpu,,,,,,,,,1484682199,-142,16674,-32768,1484682199,67,73,-48
mpu,,,,,,,,,1484685148,-142,16674,-32768,1484685148,67,73,-48
mpu,,,,,,,,,1484688069,-142,16674,-32768,1484688069,67,73,-48
mpu,,,,,,,,,1484690991,-142,16674,-32768,1484690991,67,73,-48
mpu,,,,,,,,,1484693960,-142,16674,-32768,1484693960,67,73,-48
mpu,,,,,,,,,1484696893,-142,16674,-32768,1484696893,67,73,-48
mpu,,,,,,,,,1484699782,-142,16674,-32768,1484699782,67,73,-48
mpu,,,,,,,,,1484702738,-142,16674,-32768,1484702738,67,73,-48
mpu,,,,,,,,,1484705685,-142,16674,-32768,1484705685,67,73,-48
adc,1484677700,-0.1771250069141388,1484687691,0.36762502789497375,1484697190,2.011625051498413,1484706825,2.070625066757202,,,,,,,,
mpu,,,,,,,,,1484708717,-142,16674,-32768,1484708717,67,73,-48
mpu,,,,,,,,,1484711391,-142,16674,-32768,1484711391,67,73,-48
mpu,,,,,,,,,1484714374,-142,16674,-32768,1484714374,67,73,-48
mpu,,,,,,,,,1484717273,-374,16722,-32768,1484717273,32,15,-29
mpu,,,,,,,,,1484720187,-374,16722,-32768,1484720187,32,15,-29
mpu,,,,,,,,,1484723142,-374,16722,-32768,1484723142,32,15,-29
mpu,,,,,,,,,1484726091,-374,16722,-32768,1484726091,32,15,-29
mpu,,,,,,,,,1484728986,-374,16722,-32768,1484728986,32,15,-29
mpu,,,,,,,,,1484731937,-374,16722,-32768,1484731937,32,15,-29
mpu,,,,,,,,,1484734840,-374,16722,-32768,1484734840,32,15,-29
mpu,,,,,,,,,1484737827,-374,16722,-32768,1484737827,32,15,-29
mpu,,,,,,,,,1484740769,-374,16722,-32768,1484740769,32,15,-29
mpu,,,,,,,,,1484743700,-374,16722,-32768,1484743700,32,15,-29
adc,1484716411,-0.08825000375509262,1484726387,0.3946250081062317,1484736000,1.9977500438690186,1484745724,2.0824999809265137,,,,,,,,
mpu,,,,,,,,,1484746866,-374,16722,-32768,1484746866,32,15,-29
mpu,,,,,,,,,1484749659,-374,16722,-32768,1484749659,32,15,-29
mpu,,,,,,,,,1484752577,-374,16722,-32768,1484752577,32,15,-29
mpu,,,,,,,,,1484755537,-374,16722,-32768,1484755537,32,15,-29
mpu,,,,,,,,,1484758449,-374,16722,-32768,1484758449,32,15,-29
mpu,,,,,,,,,1484761405,-374,16722,-32768,1484761405,32,15,-29
mpu,,,,,,,,,1484764347,-374,16722,-32768,1484764347,32,15,-29
mpu,,,,,,,,,1484767167,-374,16722,-32768,1484767167,32,15,-29
mpu,,,,,,,,,1484770080,-374,16722,-32768,1484770080,32,15,-29
mpu,,,,,,,,,1484773026,-374,16722,-32768,1484773026,32,15,-29
mpu,,,,,,,,,1484776006,-374,16722,-32768,1484776006,32,15,-29
mpu,,,,,,,,,1484778977,-374,16722,-32768,1484778977,32,15,-29
mpu,,,,,,,,,1484781929,-374,16722,-32768,1484781929,32,15,-29
adc,1484755161,-0.09025000780820847,1484764259,0.2941250205039978,1484774175,2.021125078201294,1484783942,2.0975000858306885,,,,,,,,
mpu,,,,,,,,,1484785044,-374,16722,-32768,1484785044,32,15,-29
mpu,,,,,,,,,1484787719,-374,16722,-32768,1484787719,32,15,-29
mpu,,,,,,,,,1484790705,-374,16722,-32768,1484790705,32,15,-29
mpu,,,,,,,,,1484793628,-374,16722,-32768,1484793628,32,15,-29
mpu,,,,,,,,,1484796526,-374,16722,-32768,1484796526,32,15,-29
mpu,,,,,,,,,1484799488,-374,16722,-32768,1484799488,32,15,-29
mpu,,,,,,,,,1484802418,-374,16722,-32768,1484802418,32,15,-29
mpu,,,,,,,,,1484805404,-374,16722,-32768,1484805404,32,15,-29
mpu,,,,,,,,,1484808353,-374,16722,-32768,1484808353,32,15,-29
mpu,,,,,,,,,1484811252,-374,16722,-32768,1484811252,32,15,-29
mpu,,,,,,,,,1484814195,-374,16722,-32768,1484814195,32,15,-29
mpu,,,,,,,,,1484817092,-374,16722,-32768,1484817092,32,15,-29
mpu,,,,,,,,,1484820044,-74,16604,-32660,1484820044,0,-9,-2
mpu,,,,,,,,,1484822981,-74,16604,-32660,1484822981,0,-9,-2
adc,1484793934,-0.1275000125169754,1484803569,0.1355000138282776,1484813295,2.034749984741211,1484823282,2.108750104904175,,,,,,,,
mpu,,,,,,,,,1484825460,-74,16604,-32660,1484825460,0,-9,-2
mpu,,,,,,,,,1484828436,-74,16604,-32660,1484828436,0,-9,-2
mpu,,,,,,,,,1484831339,-74,16604,-32660,1484831339,0,-9,-2
mpu,,,,,,,,,1484834292,-74,16604,-32660,1484834292,0,-9,-2
mpu,,,,,,,,,1484837235,-74,16604,-32660,1484837235,0,-9,-2
mpu,,,,,,,,,1484840181,-74,16604,-32660,1484840181,0,-9,-2
mpu,,,,,,,,,1484843117,-74,16604,-32660,1484843117,0,-9,-2
mpu,,,,,,,,,1484846038,-74,16604,-32660,1484846038,0,-9,-2
mpu,,,,,,,,,1484848927,-74,16604,-32660,1484848927,0,-9,-2
mpu,,,,,,,,,1484851871,-74,16604,-32660,1484851871,0,-9,-2
mpu,,,,,,,,,1484854754,-74,16604,-32660,1484854754,0,-9,-2
mpu,,,,,,,,,1484857702,-74,16604,-32660,1484857702,0,-9,-2
mpu,,,,,,,,,1484860651,-74,16604,-32660,1484860651,0,-9,-2
adc,1484833075,-0.15425001084804535,1484842709,0.04725000262260437,1484852169,2.0505001544952393,1484861783,2.122375011444092,,,,,,,,
mpu,,,,,,,,,1484863669,-74,16604,-32660,1484863669,0,-9,-2
mpu,,,,,,,,,1484866359,-74,16604,-32660,1484866359,0,-9,-2
mpu,,,,,,,,,1484869264,-74,16604,-32660,1484869264,0,-9,-2
mpu,,,,,,,,,1484872202,-74,16604,-32660,1484872202,0,-9,-2
mpu,,,,,,,,,1484875105,-74,16604,-32660,1484875105,0,-9,-2
mpu,,,,,,,,,1484878019,-74,16604,-32660,1484878019,0,-9,-2
mpu,,,,,,,,,1484880933,-74,16604,-32660,1484880933,0,-9,-2
mpu,,,,,,,,,1484883876,-74,16604,-32660,1484883876,0,-9,-2
mpu,,,,,,,,,1484886832,-74,16604,-32660,1484886832,0,-9,-2
mpu,,,,,,,,,1484889806,-74,16604,-32660,1484889806,0,-9,-2
mpu,,,,,,,,,1484892759,-74,16604,-32660,1484892759,0,-9,-2
mpu,,,,,,,,,1484895672,-74,16604,-32660,1484895672,0,-9,-2
mpu,,,,,,,,,1484898615,-74,16604,-32660,1484898615,0,-9,-2
adc,1484871801,-0.11212500184774399,1484881919,-0.045875001698732376,1484891832,2.0698750019073486,1484901172,2.140125036239624,,,,,,,,
mpu,,,,,,,,,1484901601,-74,16604,-32660,1484901601,0,-9,-2
mpu,,,,,,,,,1484904285,-74,16604,-32660,1484904285,0,-9,-2
mpu,,,,,,,,,1484907587,-74,16604,-32660,1484907587,0,-9,-2
mpu,,,,,,,,,1484910544,-74,16604,-32660,1484910544,0,-9,-2
mpu,,,,,,,,,1484913449,-74,16604,-32660,1484913449,0,-9,-2
mpu,,,,,,,,,1484916399,-74,16604,-32660,1484916399,0,-9,-2
mpu,,,,,,,,,1484919325,-282,16740,-32724,1484919325,-6,-54,-2
mpu,,,,,,,,,1484922240,-282,16740,-32724,1484922240,-6,-54,-2
mpu,,,,,,,,,1484925170,-282,16740,-32724,1484925170,-6,-54,-2
mpu,,,,,,,,,1484928142,-282,16740,-32724,1484928142,-6,-54,-2
mpu,,,,,,,,,1484931066,-282,16740,-32724,1484931066,-6,-54,-2
mpu,,,,,,,,,1484933975,-282,16740,-32724,1484933975,-6,-54,-2
mpu,,,,,,,,,1484936937,-282,16740,-32724,1484936937,-6,-54,-2
mpu,,,,,,,,,1484939883,-282,16740,-32724,1484939883,-6,-54,-2
adc,1484910857,-0.08425000309944153,1484920699,-0.03700000047683716,1484930265,2.101750135421753,1484940186,2.151750087738037,,,,,,,,
mpu,,,,,,,,,1484942355,-282,16740,-32724,1484942355,-6,-54,-2
mpu,,,,,,,,,1484945349,-282,16740,-32724,1484945349,-6,-54,-2
mpu,,,,,,,,,1484948294,-282,16740,-32724,1484948294,-6,-54,-2
mpu,,,,,,,,,1484951193,-282,16740,-32724,1484951193,-6,-54,-2
mpu,,,,,,,,,1484954127,-282,16740,-32724,1484954127,-6,-54,-2
mpu,,,,,,,,,1484957070,-282,16740,-32724,1484957070,-6,-54,-2
mpu,,,,,,,,,1484960020,-282,16740,-32724,1484960020,-6,-54,-2
mpu,,,,,,,,,1484962947,-282,16740,-32724,1484962947,-6,-54,-2
mpu,,,,,,,,,1484965904,-282,16740,-32724,1484965904,-6,-54,-2
mpu,,,,,,,,,1484968861,-282,16740,-32724,1484968861,-6,-54,-2
mpu,,,,,,,,,1484971774,-282,16740,-32724,1484971774,-6,-54,-2
mpu,,,,,,,,,1484974739,-282,16740,-32724,1484974739,-6,-54,-2
mpu,,,,,,,,,1484977693,-282,16740,-32724,1484977693,-6,-54,-2
adc,1484950266,-0.09575000405311584,1484959629,-0.15175001323223114,1484969168,2.128000020980835,1484978851,2.1625001430511475,,,,,,,,
mpu,,,,,,,,,1484980727,-282,16740,-32724,1484980727,-6,-54,-2
mpu,,,,,,,,,1484983439,-282,16740,-32724,1484983439,-6,-54,-2
mpu,,,,,,,,,1484986410,-282,16740,-32724,1484986410,-6,-54,-2
mpu,,,,,,,,,1484989296,-282,16740,-32724,1484989296,-6,-54,-2
mpu,,,,,,,,,1484992226,-282,16740,-32724,1484992226,-6,-54,-2
mpu,,,,,,,,,1484995187,-282,16740,-32724,1484995187,-6,-54,-2
mpu,,,,,,,,,1484998141,-282,16740,-32724,1484998141,-6,-54,-2
mpu,,,,,,,,,1485001071,-282,16740,-32724,1485001071,-6,-54,-2
mpu,,,,,,,,,1485004031,-282,16740,-32724,1485004031,-6,-54,-2
mpu,,,,,,,,,1485006978,-282,16740,-32724,1485006978,-6,-54,-2
mpu,,,,,,,,,1485009960,-282,16740,-32724,1485009960,-6,-54,-2
mpu,,,,,,,,,1485012932,-282,16740,-32724,1485012932,-6,-54,-2
mpu,,,,,,,,,1485015868,-282,16740,-32724,1485015868,-6,-54,-2
adc,1484988447,-0.05937500298023224,1484998453,-0.242125004529953,1485008127,2.161375045776367,1485017903,2.180999994277954,,,,,,,,
mpu,,,,,,,,,1485018998,-74,16424,-32488,1485018998,-29,-64,-7
mpu,,,,,,,,,1485021635,-74,16424,-32488,1485021635,-29,-64,-7
mpu,,,,,,,,,1485024617,-74,16424,-32488,1485024617,-29,-64,-7
mpu,,,,,,,,,1485027565,-74,16424,-32488,1485027565,-29,-64,-7
mpu,,,,,,,,,1485030471,-74,16424,-32488,1485030471,-29,-64,-7
mpu,,,,,,,,,1485033454,-74,16424,-32488,1485033454,-29,-64,-7
mpu,,,,,,,,,1485036430,-74,16424,-32488,1485036430,-29,-64,-7
mpu,,,,,,,,,1485039410,-74,16424,-32488,1485039410,-29,-64,-7
mpu,,,,,,,,,1485042342,-74,16424,-32488,1485042342,-29,-64,-7
mpu,,,,,,,,,1485045347,-74,16424,-32488,1485045347,-29,-64,-7
mpu,,,,,,,,,1485048268,-74,16424,-32488,1485048268,-29,-64,-7
mpu,,,,,,,,,1485051202,-74,16424,-32488,1485051202,-29,-64,-7
mpu,,,,,,,,,1485054162,-74,16424,-32488,1485054162,-29,-64,-7
adc,1485027873,-0.03100000135600567,1485037587,-0.25600001215934753,1485047363,2.1847500801086426,1485056732,2.197625160217285,,,,,,,,
mpu,,,,,,,,,1485057159,-74,16424,-32488,1485057159,-29,-64,-7
mpu,,,,,,,,,1485060491,-74,16424,-32488,1485060491,-29,-64,-7
mpu,,,,,,,,,1485063436,-74,16424,-32488,1485063436,-29,-64,-7
mpu,,,,,,,,,1485066370,-74,16424,-32488,1485066370,-29,-64,-7
mpu,,,,,,,,,1485069271,-74,16424,-32488,1485069271,-29,-64,-7
mpu,,,,,,,,,1485072224,-74,16424,-32488,1485072224,-29,-64,-7
mpu,,,,,,,,,1485075186,-74,16424,-32488,1485075186,-29,-64,-7
mpu,,,,,,,,,1485078177,-74,16424,-32488,1485078177,-29,-64,-7
mpu,,,,,,,,,1485081145,-74,16424,-32488,1485081145,-29,-64,-7
mpu,,,,,,,,,1485084250,-74,16424,-32488,1485084250,-29,-64,-7
mpu,,,,,,,,,1485087159,-74,16424,-32488,1485087159,-29,-64,-7
mpu,,,,,,,,,1485090088,-74,16424,-32488,1485090088,-29,-64,-7
mpu,,,,,,,,,1485093037,-74,16424,-32488,1485093037,-29,-64,-7
mpu,,,,,,,,,1485095976,-74,16424,-32488,1485095976,-29,-64,-7
adc,1485066678,0.015125000849366188,1485076348,-0.2852500081062317,1485086254,2.19950008392334,1485096283,2.2078750133514404,,,,,,,,
mpu,,,,,,,,,1485098462,-74,16424,-32488,1485098462,-29,-64,-7
mpu,,,,,,,,,1485101375,-74,16424,-32488,1485101375,-29,-64,-7
mpu,,,,,,,,,1485104319,-74,16424,-32488,1485104319,-29,-64,-7
mpu,,,,,,,,,1485107222,-74,16424,-32488,1485107222,-29,-64,-7
mpu,,,,,,,,,1485110156,-74,16424,-32488,1485110156,-29,-64,-7
mpu,,,,,,,,,1485113102,-74,16424,-32488,1485113102,-29,-64,-7
mpu,,,,,,,,,1485116048,-74,16424,-32488,1485116048,-29,-64,-7
mpu,,,,,,,,,1485118985,130,16470,-32466,1485118985,-32,-75,5
mpu,,,,,,,,,1485121884,130,16470,-32466,1485121884,-32,-75,5
mpu,,,,,,,,,1485124835,130,16470,-32466,1485124835,-32,-75,5
mpu,,,,,,,,,1485127756,130,16470,-32466,1485127756,-32,-75,5
mpu,,,,,,,,,1485130698,130,16470,-32466,1485130698,-32,-75,5
mpu,,,,,,,,,1485133651,130,16470,-32466,1485133651,-32,-75,5
adc,1485106291,-0.03225000202655792,1485115655,-0.3148750066757202,1485125359,2.2120001316070557,1485135678,2.233250141143799,,,,,,,,
mpu,,,,,,,,,1485136779,130,16470,-32466,1485136779,-32,-75,5
mpu,,,,,,,,,1485139494,130,16470,-32466,1485139494,-32,-75,5
mpu,,,,,,,,,1485142484,130,16470,-32466,1485142484,-32,-75,5
mpu,,,,,,,,,1485145443,130,16470,-32466,1485145443,-32,-75,5
mpu,,,,,,,,,1485148257,130,16470,-32466,1485148257,-32,-75,5
mpu,,,,,,,,,1485151186,130,16470,-32466,1485151186,-32,-75,5
mpu,,,,,,,,,1485154085,130,16470,-32466,1485154085,-32,-75,5
mpu,,,,,,,,,1485157070,130,16470,-32466,1485157070,-32,-75,5
mpu,,,,,,,,,1485160035,130,16470,-32466,1485160035,-32,-75,5
mpu,,,,,,,,,1485162976,130,16470,-32466,1485162976,-32,-75,5
mpu,,,,,,,,,1485165897,130,16470,-32466,1485165897,-32,-75,5
mpu,,,,,,,,,1485168793,130,16470,-32466,1485168793,-32,-75,5
mpu,,,,,,,,,1485171757,130,16470,-32466,1485171757,-32,-75,5
mpu,,,,,,,,,1485174697,130,16470,-32466,1485174697,-32,-75,5
adc,1485145272,0.027625001966953278,1485155240,-0.26500001549720764,1485164965,2.232750177383423,1485174998,2.244000196456909,,,,,,,,
mpu,,,,,,,,,1485177165,130,16470,-32466,1485177165,-32,-75,5
mpu,,,,,,,,,1485180089,130,16470,-32466,1485180089,-32,-75,5
mpu,,,,,,,,,1485182990,130,16470,-32466,1485182990,-32,-75,5
mpu,,,,,,,,,1485185940,130,16470,-32466,1485185940,-32,-75,5
mpu,,,,,,,,,1485188831,130,16470,-32466,1485188831,-32,-75,5
mpu,,,,,,,,,1485191799,130,16470,-32466,1485191799,-32,-75,5
mpu,,,,,,,,,1485194750,130,16470,-32466,1485194750,-32,-75,5
mpu,,,,,,,,,1485197646,130,16470,-32466,1485197646,-32,-75,5
mpu,,,,,,,,,1485200604,130,16470,-32466,1485200604,-32,-75,5
mpu,,,,,,,,,1485203508,130,16470,-32466,1485203508,-32,-75,5
mpu,,,,,,,,,1485206490,130,16470,-32466,1485206490,-32,-75,5
mpu,,,,,,,,,1485209449,130,16470,-32466,1485209449,-32,-75,5
mpu,,,,,,,,,1485212338,130,16470,-32466,1485212338,-32,-75,5
adc,1485185021,0.11312500387430191,1485195052,-0.24500000476837158,1485204657,2.2376251220703125,1485214323,2.2507500648498535,,,,,,,,
mpu,,,,,,,,,1485215416,130,16470,-32466,1485215416,-32,-75,5
mpu,,,,,,,,,1485218077,130,16470,-32466,1485218077,-32,-75,5
mpu,,,,,,,,,1485221074,-102,16542,-32432,1485221074,-27,-40,-7
mpu,,,,,,,,,1485223960,-102,16542,-32432,1485223960,-27,-40,-7
mpu,,,,,,,,,1485226892,-102,16542,-32432,1485226892,-27,-40,-7
mpu,,,,,,,,,1485229827,-102,16542,-32432,1485229827,-27,-40,-7
mpu,,,,,,,,,1485232783,-102,16542,-32432,1485232783,-27,-40,-7
mpu,,,,,,,,,1485235692,-102,16542,-32432,1485235692,-27,-40,-7
mpu,,,,,,,,,1485238638,-102,16542,-32432,1485238638,-27,-40,-7
mpu,,,,,,,,,1485241584,-102,16542,-32432,1485241584,-27,-40,-7
mpu,,,,,,,,,1485244488,-102,16542,-32432,1485244488,-27,-40,-7
mpu,,,,,,,,,1485247456,-102,16542,-32432,1485247456,-27,-40,-7
mpu,,,,,,,,,1485250397,-102,16542,-32432,1485250397,-27,-40,-7
adc,1485223572,0.1445000022649765,1485233094,-0.09012500196695328,1485242948,2.2330000400543213,1485252672,2.2521250247955322,,,,,,,,
mpu,,,,,,,,,1485253764,-102,16542,-32432,1485253764,-27,-40,-7
mpu,,,,,,,,,1485256467,-102,16542,-32432,1485256467,-27,-40,-7
mpu,,,,,,,,,1485259503,-102,16542,-32432,1485259503,-27,-40,-7
mpu,,,,,,,,,1485262476,-102,16542,-32432,1485262476,-27,-40,-7
mpu,,,,,,,,,1485265445,-102,16542,-32432,1485265445,-27,-40,-7
mpu,,,,,,,,,1485268353,-102,16542,-32432,1485268353,-27,-40,-7
mpu,,,,,,,,,1485271246,-102,16542,-32432,1485271246,-27,-40,-7
mpu,,,,,,,,,1485274175,-102,16542,-32432,1485274175,-27,-40,-7
mpu,,,,,,,,,1485277084,-102,16542,-32432,1485277084,-27,-40,-7
mpu,,,,,,,,,1485280069,-102,16542,-32432,1485280069,-27,-40,-7
mpu,,,,,,,,,1485282966,-102,16542,-32432,1485282966,-27,-40,-7
mpu,,,,,,,,,1485285932,-102,16542,-32432,1485285932,-27,-40,-7
mpu,,,,,,,,,1485288877,-102,16542,-32432,1485288877,-27,-40,-7
